source;target;weight
467;458;57.65
467;466;9.83
467;469;26.02
467;470;91.49
467;471;88.39
467;473;97.33
467;477;52.19
467;479;20.45
467;480;35.62
467;482;46.14
467;487;86.66
467;493;60.64
468;404;44.00
468;435;73.12
468;453;62.23
468;459;66.17
468;461;11.97
468;462;93.46
468;465;46.63
468;470;81.85
468;471;8.90
468;473;82.13
468;474;98.66
468;475;81.54
468;481;70.57
468;486;82.26
468;493;74.94
469;413;20.32
469;442;71.13
469;443;31.05
469;444;52.06
469;452;21.32
469;455;11.93
469;456;25.35
469;460;56.95
469;461;44.77
469;464;49.93
469;465;16.39
469;466;16.30
469;467;26.02
469;483;5.48
469;487;17.20
470;454;83.34
470;455;88.08
470;466;37.53
470;467;91.49
470;468;81.85
470;471;14.09
470;472;66.69
470;473;42.00
470;476;88.06
470;479;35.22
470;486;14.30
470;487;53.12
470;488;60.71
470;490;20.62
470;491;94.70
471;425;42.23
471;428;48.63
471;460;79.72
471;461;55.26
471;463;78.21
471;464;63.43
471;467;88.39
471;468;8.90
471;470;14.09
471;472;83.54
471;477;56.47
471;480;94.38
471;494;38.72
472;437;29.54
472;439;47.71
472;447;80.03
472;449;87.64
472;457;70.35
472;459;37.10
472;464;55.88
472;466;2.00
472;470;66.69
472;471;83.54
472;473;42.14
472;486;10.66
472;489;60.10
472;498;35.16
473;436;95.93
473;445;92.06
473;462;84.19
473;465;29.66
473;467;97.33
473;468;82.13
473;470;42.00
473;472;42.14
473;475;76.02
473;477;12.51
473;479;60.45
473;480;64.02
473;482;34.83
474;432;67.49
474;455;18.32
474;464;34.28
474;465;85.92
474;468;98.66
474;475;82.72
474;476;1.04
474;478;53.57
474;480;80.16
474;482;23.31
474;484;6.85
474;487;61.57
474;495;28.67
475;454;74.78
475;468;81.54
475;473;76.02
475;474;82.72
475;476;44.09
475;477;40.27
475;478;39.61
475;483;30.52
475;484;42.72
475;485;99.26
475;487;51.33
475;499;75.29
476;448;99.79
476;470;88.06
476;474;1.04
476;475;44.09
476;478;91.14
476;479;31.08
476;483;80.46
476;484;86.49
476;485;60.47
476;486;42.69
476;489;82.15
476;497;12.69
476;498;98.16
476;499;62.44
477;430;77.72
477;448;30.46
477;463;54.17
477;467;52.19
477;471;56.47
477;473;12.51
477;475;40.27
477;479;2.99
477;481;48.35
477;484;56.86
477;487;9.22
477;489;18.65
478;434;81.04
478;446;29.32
478;447;29.79
478;460;40.75
478;463;80.49
478;464;92.22
478;474;53.57
478;475;39.61
478;476;91.14
478;482;20.76
478;485;62.53
478;486;55.08
478;491;16.30
479;422;92.50
479;425;41.60
479;458;73.70
479;467;20.45
479;470;35.22
479;473;60.45
479;476;31.08
479;477;2.99
479;484;60.77
479;486;1.00
479;488;25.28
479;490;78.71
479;497;34.54
480;438;39.18
480;441;71.89
480;458;39.47
480;467;35.62
480;471;94.38
480;473;64.02
480;474;80.16
480;481;96.74
480;486;65.70
480;487;11.45
480;488;50.95
480;490;55.43
480;491;21.75
480;495;90.72
481;439;7.31
481;443;80.80
481;461;68.72
481;462;98.18
481;465;95.70
481;466;26.19
481;468;70.57
481;477;48.35
481;480;96.74
481;483;75.34
481;485;42.61
481;489;15.15
481;497;99.80
481;498;73.75
482;445;12.86
482;452;34.79
482;462;16.20
482;467;46.14
482;473;34.83
482;474;23.31
482;478;20.76
482;483;75.06
482;486;75.47
482;491;64.81
482;493;84.17
482;495;8.15
482;496;81.67
483;446;35.96
483;458;75.32
483;469;5.48
483;475;30.52
483;476;80.46
483;481;75.34
483;482;75.06
483;486;96.86
483;487;60.99
483;492;13.29
483;493;95.73
484;437;42.80
484;442;96.63
484;456;26.63
484;458;89.80
484;461;68.22
484;474;6.85
484;475;42.72
484;476;86.49
484;477;56.86
484;479;60.77
484;491;97.07
484;495;67.48
484;496;52.39
485;450;68.52
485;457;22.22
485;475;99.26
485;476;60.47
485;478;62.53
485;481;42.61
485;486;25.18
485;489;82.99
485;491;97.20
485;492;73.18
485;493;34.13
485;494;51.04
485;499;89.79
486;457;7.06
486;458;12.43
486;461;18.95
486;462;44.29
486;468;82.26
486;470;14.30
486;472;10.66
486;476;42.69
486;478;55.08
486;479;1.00
486;480;65.70
486;482;75.47
486;483;96.86
486;485;25.18
486;499;68.64
487;463;6.99
487;467;86.66
487;469;17.20
487;470;53.12
487;474;61.57
487;475;51.33
487;477;9.22
487;480;11.45
487;483;60.99
487;490;33.68
487;494;97.86
487;496;69.20
487;499;66.60
488;465;71.96
488;470;60.71
488;479;25.28
488;480;50.95
488;489;21.47
488;490;85.50
488;491;73.17
488;494;41.51
488;495;7.70
488;496;50.21
488;497;61.55
489;447;50.79
489;451;8.35
489;462;61.16
489;472;60.10
489;476;82.15
489;477;18.65
489;481;15.15
489;485;82.99
489;488;21.47
489;490;69.25
489;493;60.07
489;494;22.77
490;457;63.01
490;470;20.62
490;479;78.71
490;480;55.43
490;487;33.68
490;488;85.50
490;489;69.25
490;492;88.10
490;495;78.14
490;496;23.89
490;497;49.40
491;449;10.25
491;470;94.70
491;478;16.30
491;480;21.75
491;482;64.81
491;484;97.07
491;485;97.20
491;488;73.17
491;492;95.37
491;494;84.41
491;495;25.09
492;454;74.86
492;483;13.29
492;485;73.18
492;490;88.10
492;491;95.37
492;493;76.60
492;495;45.74
492;498;38.93
493;463;55.66
493;467;60.64
493;468;74.94
493;482;84.17
493;483;95.73
493;485;34.13
493;489;60.07
493;492;76.60
493;494;43.71
493;497;90.73
493;499;32.67
494;460;67.14
494;465;67.39
494;471;38.72
494;485;51.04
494;487;97.86
494;488;41.51
494;489;22.77
494;491;84.41
494;493;43.71
494;495;53.31
494;497;53.37
495;443;28.53
495;447;7.80
495;474;28.67
495;480;90.72
495;482;8.15
495;484;67.48
495;488;7.70
495;490;78.14
495;491;25.09
495;492;45.74
495;494;53.31
495;497;83.88
496;439;80.77
496;482;81.67
496;484;52.39
496;487;69.20
496;488;50.21
496;490;23.89
496;498;26.14
497;476;12.69
497;479;34.54
497;481;99.80
497;488;61.55
497;490;49.40
497;493;90.73
497;494;53.37
497;495;83.88
497;499;18.31
498;459;13.20
498;472;35.16
498;476;98.16
498;481;73.75
498;492;38.93
498;496;26.14
499;427;2.13
499;453;81.39
499;459;51.70
499;475;75.29
499;476;62.44
499;485;89.79
499;486;68.64
499;487;66.60
499;493;32.67
499;497;18.31
